Car_Id,Car_Name,Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
7461,Etios G,2015,1.65,7.14,201000,Petrol,Individual,Manual,0
7462,Jazz,2014,2.7,7.99,88300,Petrol,Dealer,Manual,0
7463,Alto K10,2014,0.93,3.81,107100,Petrol,Dealer,Manual,0
7464,City,2014,2.75,11.64,99900,Petrol,Dealer,Manual,0
7465,Ciaz,2015,4.46,10.3,150000,Petrol,Dealer,Manual,0
7466,Honda Cb Unicorn,2015,0.44,1.32,54000,Petrol,Dealer,Manual,0
7467,Elantra,2015,3.41,14.92,116300,Diesel,Dealer,Automatic,0
7468,Bajaj Avenger 220 Dtsi,2014,0.55,1.59,215900,Petrol,Dealer,Manual,0
7469,Hero Splender Ismart,2016,0.11,0.43,81100,Petrol,Dealer,Manual,0
7470,Sx4,2012,2.46,8.14,106400,Petrol,Individual,Manual,0
7471,Bajaj Discover 100,2013,0.27,0.89,155900,Petrol,Dealer,Manual,0
7472,Ciaz,2015,2.45,9.51,127400,Petrol,Individual,Manual,0
7473,Hero Hunk,2007,0.12,0.6,110900,Petrol,Dealer,Manual,1
7474,Fortuner,2013,7.74,31.5,158800,Diesel,Dealer,Automatic,0
7475,Royal Enfield Classic 350,2016,0.57,1.18,51500,Petrol,Dealer,Manual,0
7476,Hero  Cbz Xtreme,2008,0.28,0.97,289200,Petrol,Dealer,Manual,0
7477,Bajaj Discover 125,2012,0.14,0.46,71000,Petrol,Dealer,Manual,0
7478,Honda Cb Unicorn,2015,0.26,0.67,43500,Petrol,Dealer,Manual,0
7479,Ciaz,2017,5.69,10.56,51900,Petrol,Individual,Manual,0
7480,Alto K10,2015,1.18,2.97,49000,Petrol,Individual,Manual,0
7481,Royal Enfield Classic 350,2013,0.76,2.14,217200,Petrol,Dealer,Manual,0
7482,Wagon R,2012,1.24,4.21,178600,Petrol,Dealer,Manual,0
7483,Hero Passion Pro,2016,0.34,0.99,75800,Petrol,Individual,Manual,0
7484,Eon,2014,1.73,4.31,98000,Petrol,Individual,Manual,0
7485,City,2013,2.83,10.76,97500,Petrol,Dealer,Manual,0
7486,Bajaj Avenger 220 Dtsi,2013,0.13,0.76,111400,Petrol,Individual,Manual,0
7487,Swift,2016,1.85,6.1,65300,Petrol,Dealer,Manual,0
7488,Grand I10,2014,0.82,5.32,114300,Petrol,Individual,Manual,0
7489,Yamaha Fz S V 2.0,2017,0.32,0.67,77000,Petrol,Individual,Manual,0
7490,Eon,2016,1.41,4.31,151100,Petrol,Individual,Manual,0
7491,800,2003,0.65,2.07,161300,Petrol,Dealer,Manual,0
7492,Tvs Apache Rtr 160,2014,0.19,0.65,60900,Petrol,Dealer,Manual,0
7493,Royal Enfield Classic 500,2010,0.25,1.8,174900,Petrol,Individual,Manual,0
7494,Bajaj Pulsar 150,2007,0.2,0.62,257800,Petrol,Dealer,Manual,0
7495,Bajaj Avenger Street 220,2011,0.4,1.29,220500,Petrol,Individual,Manual,0
7496,Brio,2014,1.32,5.33,83700,Petrol,Dealer,Manual,1
7497,Baleno,2016,2.98,7.53,31700,Petrol,Dealer,Automatic,0
7498,Jazz,2013,1.18,7.81,136700,Petrol,Individual,Manual,0
7499,Ertiga,2016,3.67,10.01,132700,Diesel,Dealer,Manual,0
7500,Eon,2016,1.97,4.32,52700,Petrol,Dealer,Manual,0
7501,Bajaj Avenger 220,2017,0.26,0.76,80200,Petrol,Individual,Manual,0
7502,Verna,2015,2.14,9.2,155500,Petrol,Individual,Manual,0
7503,Honda Cb Shine,2008,0.1,0.46,182100,Petrol,Individual,Manual,0
7504,Corolla Altis,2012,5.73,18.1,150700,Petrol,Individual,Manual,0
7505,City,2012,1.76,10.96,78900,Petrol,Dealer,Manual,0
7506,Grand I10,2016,2.71,5.97,143900,Petrol,Dealer,Manual,0
7507,Brio,2015,1.29,6.46,154200,Petrol,Individual,Manual,0
7508,Eon,2012,1.43,4.47,231300,Petrol,Individual,Manual,0
7509,City,2017,5.18,11.62,61700,Petrol,Dealer,Manual,0
7510,Xcent,2015,2.32,7.16,157300,Petrol,Individual,Manual,0
7511,Wagon R,2014,1.1,4.96,70400,Petrol,Dealer,Manual,0
7512,Activa 4G,2017,0.11,0.41,117100,Petrol,Individual,Automatic,0
7513,I20,2013,2.43,6.98,127200,Petrol,Dealer,Manual,0
7514,Innova,2013,5.99,19.49,120800,Diesel,Individual,Manual,0
7515,Etios Liva,2013,1.04,7.02,123500,Diesel,Dealer,Manual,0
7516,City,2010,2.09,12.36,143100,Petrol,Individual,Manual,0
7517,Royal Enfield Thunder 350,2012,0.42,1.71,148800,Petrol,Dealer,Manual,0
7518,Honda Karizma,2011,0.21,1.39,104300,Petrol,Dealer,Manual,0
7519,Fortuner,2017,15.79,31.93,120700,Diesel,Individual,Automatic,0
7520,Fortuner,2012,6.44,28.05,193800,Diesel,Individual,Automatic,0
7521,Brio,2015,2.08,5.61,47100,Petrol,Individual,Manual,1
7522,City,2012,3.75,11.65,67200,Petrol,Individual,Manual,0
7523,Fortuner,2015,11.91,31.24,99500,Diesel,Individual,Automatic,0
7524,Ritz,2011,0.75,5.24,196800,Petrol,Dealer,Manual,0
7525,Hero Splender Ismart,2015,0.2,0.43,127400,Petrol,Dealer,Manual,1
7526,Yamaha Fz  V 2.0,2016,0.32,0.67,64500,Petrol,Individual,Manual,0
7527,Swift,2014,2.08,6.17,82000,Petrol,Individual,Manual,0
7528,Royal Enfield Thunder 350,2016,0.59,1.74,103300,Petrol,Dealer,Manual,0
7529,Tvs Apache Rtr 180,2014,0.21,0.66,149700,Petrol,Individual,Manual,0
7530,Brio,2014,2.05,5.19,112500,Petrol,Individual,Manual,0
7531,Etios G,2015,1.16,6.95,74700,Petrol,Dealer,Manual,0
7532,Alto K10,2014,1.15,4.09,129300,Petrol,Dealer,Manual,0
7533,Fortuner,2012,10.34,32.16,214500,Diesel,Dealer,Automatic,0
7534,Wagon R,2009,1.05,4.2,254700,Petrol,Individual,Manual,0
7535,Ritz,2014,1.12,5.32,108000,Petrol,Dealer,Manual,0
7536,City,2008,3.59,12.12,241200,Petrol,Dealer,Manual,0
7537,Brio,2015,1.59,5.59,105400,Petrol,Dealer,Manual,0
7538,Corolla Altis,2014,5.86,15.95,143100,Petrol,Individual,Manual,0
7539,Honda Cb Shine,2011,0.1,0.46,127400,Petrol,Dealer,Manual,0
7540,Grand I10,2016,1.31,5.34,80100,Petrol,Dealer,Manual,0
7541,Verna,2013,2.09,8.28,129800,Petrol,Dealer,Manual,0
7542,Tvs Apache Rtr 180,2011,0.56,1.71,149300,Petrol,Dealer,Manual,0
7543,Wagon R,2006,1.42,4.39,243800,Petrol,Individual,Manual,0
7544,Royal Enfield Classic 350,2014,0.49,1.18,89100,Petrol,Dealer,Manual,0
7545,Grand I10,2015,2.36,5.73,37700,Petrol,Dealer,Manual,0
7546,Honda Cbr 150,2013,0.35,0.96,144200,Petrol,Individual,Manual,0
7547,City,2014,1.82,11.64,166500,Petrol,Dealer,Manual,0
7548,Bajaj Avenger 220,2016,0.39,0.88,147300,Petrol,Individual,Manual,0
7549,I20,2013,1.85,7.58,170600,Petrol,Individual,Manual,0
7550,I20,2010,2.13,6.42,139200,Petrol,Dealer,Manual,0
7551,Hero Splender Plus,2016,0.34,1.53,107300,Petrol,Dealer,Manual,0
7552,Creta,2016,6.86,13.91,94900,Diesel,Dealer,Manual,0
7553,I10,2012,1.48,4.95,128200,Petrol,Dealer,Manual,0
7554,Amaze,2014,0.87,5.53,85400,Petrol,Dealer,Manual,0
7555,I20,2015,1.5,6.94,106300,Petrol,Dealer,Manual,0
7556,Jazz,2011,1.9,8.16,162000,Petrol,Dealer,Manual,0
7557,Xcent,2015,2.09,6.97,115000,Petrol,Individual,Manual,0
7558,Brio,2015,1.47,5.61,149100,Petrol,Individual,Manual,0
7559,Brio,2014,1.25,5.63,89900,Petrol,Dealer,Manual,0
7560,Tvs Apache Rtr 160,2016,0.58,1.37,113600,Petrol,Dealer,Manual,0
7561,Fortuner,2012,8.35,28.85,107800,Diesel,Dealer,Automatic,0
7562,Jazz,2011,2.46,8.42,135700,Petrol,Dealer,Manual,0
7563,Sx4,2008,1.74,7.57,199300,Petrol,Dealer,Manual,0
7564,Corolla Altis,2008,4.4,18.2,163100,Petrol,Individual,Manual,0
7565,Bajaj Pulsar 220 F,2011,0.13,0.75,144500,Petrol,Dealer,Manual,0
7566,Amaze,2015,1.5,7.32,96700,Petrol,Dealer,Manual,0
7567,Royal Enfield Bullet 350,2016,0.34,0.94,118100,Petrol,Individual,Manual,0
7568,Bajaj Pulsar 150,2009,0.13,0.59,191300,Petrol,Dealer,Manual,0
7569,Activa 3G,2014,0.17,0.42,163600,Petrol,Individual,Automatic,0
7570,Corolla Altis,2011,3.37,17.23,154900,Petrol,Individual,Manual,0
7571,Ignis,2017,1.5,4.57,131500,Petrol,Dealer,Manual,1
7572,Royal Enfield Classic 350,2013,0.31,1.18,146900,Petrol,Dealer,Manual,0
7573,Alto K10,2015,0.9,3.42,84900,Petrol,Dealer,Manual,0
7574,Omni,2012,0.51,2.15,132000,Petrol,Individual,Manual,0
7575,Xcent,2016,1.77,7.12,67400,Petrol,Individual,Manual,0
7576,Verna,2015,1.69,9.38,47900,Petrol,Dealer,Manual,0
7577,Eon,2017,1.9,4.91,61200,Petrol,Dealer,Manual,0
7578,Royal Enfield Thunder 500,2013,0.89,2.68,143600,Petrol,Dealer,Manual,0
7579,Tvs Jupyter,2014,0.28,0.77,91300,Petrol,Dealer,Automatic,0
7580,Ciaz,2014,3.79,9.17,99200,Petrol,Dealer,Manual,0
7581,Bajaj Avenger 220,2017,0.54,1.56,65800,Petrol,Dealer,Manual,0
7582,Tvs Apache Rtr 160,2014,0.33,1.04,101200,Petrol,Dealer,Manual,0
7583,City,2014,4.5,11.34,81500,Petrol,Individual,Manual,0
7584,Tvs Wego,2010,0.12,0.42,187700,Petrol,Dealer,Automatic,0
7585,Ciaz,2015,2.67,9.06,68400,Petrol,Individual,Manual,0
7586,Ciaz,2016,3.58,9.69,106300,Petrol,Individual,Manual,0
7587,Swift,2014,1.53,6.58,101300,Petrol,Dealer,Manual,0
7588,Tvs Apache Rtr 180,2011,0.32,1.66,181900,Petrol,Individual,Manual,0
7589,Amaze,2015,1.43,7.21,76700,Petrol,Dealer,Manual,1
7590,Royal Enfield Classic 500,2010,0.47,1.65,123000,Petrol,Dealer,Manual,0
7591,Fortuner,2016,8.64,32.26,53800,Diesel,Dealer,Automatic,0
7592,Yamaha Fz S V 2.0,2017,0.13,0.67,109600,Petrol,Dealer,Manual,0
7593,Royal Enfield Thunder 350,2016,0.7,1.66,24800,Petrol,Dealer,Manual,0
7594,Swift,2017,2.56,6.83,76600,Petrol,Individual,Manual,0
7595,Bajaj Pulsar Ns 200,2012,0.27,1.19,131900,Petrol,Dealer,Manual,0
7596,Hyosung Gt250R,2014,1.32,3.94,229700,Petrol,Individual,Manual,0
7597,Alto K10,2014,0.86,3.71,89900,Petrol,Individual,Manual,0
7598,Bajaj Discover 125,2012,0.17,0.55,220500,Petrol,Dealer,Manual,0
7599,Tvs Apache Rtr 160,2012,0.23,1.08,82700,Petrol,Dealer,Manual,0
7600,Bajaj Avenger 150,2016,0.25,1.15,131600,Petrol,Individual,Manual,0
7601,Brio,2015,2.63,6.33,68000,Petrol,Dealer,Manual,0
7602,Innova,2014,5.33,18.83,158800,Diesel,Individual,Manual,0
7603,Sx4,2005,2.18,7.96,186300,Petrol,Individual,Manual,0
7604,Innova,2016,10.65,21.33,129400,Diesel,Dealer,Manual,0
7605,City,2014,4.11,11.07,133600,Petrol,Individual,Manual,0
7606,Bajaj Avenger 220,2016,0.43,1.28,97600,Petrol,Dealer,Manual,0
7607,Dzire,2012,1.2,6.62,130600,Diesel,Individual,Manual,0
7608,Innova,2013,3.42,16.31,99600,Diesel,Dealer,Manual,0
7609,I20,2010,1.09,6.65,174900,Petrol,Dealer,Manual,1
7610,Honda Karizma,2011,0.13,0.84,154900,Petrol,Individual,Manual,0
7611,Corolla Altis,2013,3.58,17.5,127400,Petrol,Individual,Manual,0
7612,Sx4,2003,1.7,8.02,250800,Petrol,Individual,Manual,0
7613,Royal Enfield Classic 350,2014,0.39,1.71,90000,Petrol,Dealer,Manual,0
7614,Innova,2017,5.79,17.95,65000,Diesel,Individual,Manual,0
7615,Ertiga,2014,2.52,9.77,144100,Diesel,Individual,Manual,0
7616,Alto K10,2012,0.82,4.03,153200,Petrol,Dealer,Manual,0
7617,Jazz,2017,3.94,8.2,94100,Petrol,Dealer,Manual,0
7618,Royal Enfield Bullet 350,2016,0.37,1.04,106000,Petrol,Dealer,Manual,0
7619,Ciaz,2017,4.05,10.12,81300,Petrol,Individual,Manual,0
7620,Innova,2005,3.4,18.32,266400,Diesel,Dealer,Manual,0
7621,Verna,2016,4.2,8.75,176400,Petrol,Dealer,Manual,0
7622,City,2016,2.08,11.29,58400,Petrol,Individual,Manual,0
7623,Sx4,2012,2.06,7.87,157800,Petrol,Dealer,Manual,0
7624,Brio,2016,2.51,6.1,140900,Petrol,Dealer,Manual,0
7625,Corolla Altis,2016,7.5,18.48,86700,Petrol,Dealer,Manual,0
7626,Royal Enfield Classic 500,2010,0.31,1.59,280500,Petrol,Dealer,Manual,0
7627,Grand I10,2016,1.02,5.54,121900,Petrol,Dealer,Manual,0
7628,Eon,2016,1.9,4.61,107800,Petrol,Individual,Manual,1
7629,Etios G,2014,1.35,7.12,82800,Petrol,Dealer,Manual,0
7630,Innova,2012,3.05,19.74,48600,Diesel,Dealer,Manual,0
7631,I20,2016,2.01,6.78,139600,Petrol,Individual,Manual,0
7632,Brio,2013,0.96,6.1,167000,Petrol,Dealer,Manual,0
7633,Tvs Apache Rtr 160,2016,0.22,0.65,80000,Petrol,Individual,Manual,0
7634,Bajaj Avenger 150,2016,0.19,0.77,120100,Petrol,Dealer,Manual,0
7635,Amaze,2015,3.32,7.28,184100,Petrol,Dealer,Manual,0
7636,Amaze,2014,0.96,5.69,178000,Petrol,Dealer,Manual,0
7637,Bajaj Pulsar 220 F,2015,0.32,0.75,124500,Petrol,Individual,Manual,0
7638,Verna,2014,3.11,9.06,134500,Petrol,Individual,Manual,0
7639,I20,2012,0.95,7.27,148600,Petrol,Dealer,Manual,0
7640,Etios Liva,2014,2.39,6.65,68000,Diesel,Individual,Manual,0
7641,Honda Cb Shine,2009,0.11,0.68,183300,Petrol,Individual,Manual,0
7642,Etios Cross,2014,3.32,7.83,114000,Petrol,Dealer,Manual,0
7643,Ciaz,2015,3.76,9.56,51600,Petrol,Dealer,Manual,0
7644,Honda Cbr 150,2014,0.38,0.96,159600,Petrol,Dealer,Manual,0
7645,Yamaha Fz S V 2.0,2016,0.3,1.12,92700,Petrol,Individual,Manual,0
7646,City,2008,2.26,12.68,194300,Petrol,Dealer,Manual,0
7647,Honda Cb Unicorn,2015,0.47,1.45,113000,Petrol,Dealer,Manual,0
7648,City,2014,3.19,11.39,100200,Petrol,Individual,Manual,0
7649,Bajaj Pulsar Rs200,2016,0.55,1.34,92900,Petrol,Dealer,Manual,0
7650,I20,2015,2.96,6.9,84000,Petrol,Dealer,Manual,0
7651,Hero Glamour,2013,0.19,0.63,274700,Petrol,Dealer,Manual,0
7652,City,2011,2.43,11.74,95100,Petrol,Individual,Manual,0
7653,Corolla Altis,2016,6.01,18.59,127600,Petrol,Dealer,Manual,1
7654,Eon,2015,0.82,4.6,65800,Petrol,Dealer,Manual,0
7655,Verna,2013,1.95,9.14,139300,Petrol,Individual,Manual,0
7656,Bajaj Pulsar Rs200,2016,0.48,1.35,148000,Petrol,Dealer,Manual,0
7657,City,2007,2.07,13.15,93300,Petrol,Dealer,Manual,0
7658,Innova,2006,6.38,20.57,269100,Diesel,Individual,Manual,0
7659,Verna,2013,1.48,9.14,126100,Petrol,Dealer,Manual,0
7660,Baleno,2016,1.7,8.15,142600,Petrol,Dealer,Automatic,0
7661,Royal Enfield Classic 350,2015,0.6,1.48,77800,Petrol,Individual,Manual,0
7662,Bajaj Pulsar 150,2006,0.33,1.58,160500,Petrol,Dealer,Manual,0
7663,I20,2014,1.76,6.92,142700,Petrol,Dealer,Manual,0
7664,City,2013,1.55,11.18,202400,Petrol,Individual,Manual,0
7665,Innova,2012,4.57,20.61,158100,Diesel,Individual,Manual,0
7666,Sx4,2009,2.63,8.36,104900,Petrol,Dealer,Manual,0
7667,Amaze,2015,1.87,6.67,104700,Petrol,Dealer,Manual,0
7668,City,2014,2.2,11.83,159700,Petrol,Dealer,Manual,0
7669,Tvs Apache Rtr 160,2013,0.22,0.65,125200,Petrol,Dealer,Manual,0
7670,Bajaj Avenger 220 Dtsi,2013,0.3,0.8,139200,Petrol,Dealer,Manual,1
7671,Etios Gd,2015,2.77,7.24,89100,Diesel,Individual,Manual,0
7672,Ciaz,2017,4.72,10.15,111100,Petrol,Dealer,Manual,0
7673,I10,2013,1.64,4.61,124600,Petrol,Individual,Manual,0
7674,Hero Splender Ismart,2016,0.26,1.2,104600,Petrol,Dealer,Manual,0
7675,Yamaha Fz  V 2.0,2015,0.53,1.19,94400,Petrol,Dealer,Manual,0
7676,Mahindra Mojo Xt300,2016,0.91,1.87,73900,Petrol,Individual,Manual,0
7677,Ciaz,2017,4.41,10.68,54700,Petrol,Dealer,Manual,0
7678,Verna,2016,1.82,8.92,112100,Petrol,Dealer,Manual,0
7679,Um Renegade Mojave,2017,0.49,2.48,93300,Petrol,Dealer,Manual,0
7680,Brio,2012,0.91,7.28,176200,Petrol,Individual,Manual,0
7681,I20,2012,1.07,8.18,85200,Petrol,Individual,Manual,0
7682,Alto K10,2015,0.64,3.35,45900,Petrol,Dealer,Manual,0
7683,Etios G,2014,1.65,6.65,202700,Petrol,Individual,Manual,0
7684,City,2009,3.96,11.96,247400,Petrol,Dealer,Manual,0
7685,Honda Cb Hornet 160R,2016,0.42,1.47,110800,Petrol,Individual,Manual,0
7686,Bajaj Pulsar 150,2009,0.18,0.59,237100,Petrol,Individual,Manual,0
7687,Honda Cbr 150,2013,0.25,1.24,256500,Petrol,Dealer,Manual,0
7688,Corolla Altis,2016,4.46,18.52,62100,Petrol,Individual,Manual,0
7689,Corolla Altis,2017,3.64,17.81,117700,Petrol,Dealer,Manual,0
7690,Fortuner,2010,9.23,28.84,178800,Diesel,Dealer,Automatic,0
7691,Verna,2016,3.64,9.97,106200,Petrol,Dealer,Manual,0
7692,Innova,2014,3.04,19.79,59000,Diesel,Dealer,Manual,0
7693,Hero Passion X Pro,2016,0.25,0.75,121500,Petrol,Individual,Manual,0
7694,Alto K10,2010,0.53,3.69,199600,Petrol,Dealer,Manual,0
7695,Ktm Rc200,2016,0.71,1.57,86700,Petrol,Dealer,Manual,0
7696,Etios Cross,2015,3.25,8.02,53800,Petrol,Dealer,Manual,0
7697,Corolla Altis,2012,5.39,16.95,146700,Petrol,Dealer,Manual,0
7698,Baleno,2016,3.78,7.45,173100,Petrol,Dealer,Automatic,0
7699,Yamaha Fz S ,2012,0.2,0.66,123200,Petrol,Dealer,Manual,0
7700,Royal Enfield Classic 350,2015,0.6,2.68,86300,Petrol,Individual,Manual,0
7701,Royal Enfield Classic 350,2016,0.35,1.66,49800,Petrol,Dealer,Manual,0
7702,City,2017,4.35,11.73,116200,Petrol,Dealer,Manual,0
7703,Innova,2014,3.86,16.95,91300,Diesel,Individual,Manual,0
7704,Corolla Altis,2016,5.17,18.57,99200,Petrol,Dealer,Manual,0
7705,Honda Cb Shine,2008,0.3,1.06,155800,Petrol,Individual,Manual,0
7706,Sx4,2007,1.09,6.96,275700,Petrol,Dealer,Manual,0
7707,Ciaz,2015,1.77,10.23,109200,Petrol,Individual,Manual,0
7708,City,2017,2.47,11.48,65000,Petrol,Dealer,Manual,0
7709,City,2009,1.6,11.42,146500,Petrol,Dealer,Manual,0
7710,Bajaj Avenger 220 Dtsi,2014,0.31,0.76,70400,Petrol,Dealer,Manual,0
7711,Sx4,2012,1.45,8.44,95600,Petrol,Individual,Manual,0
7712,City,2014,4.0,11.73,104200,Petrol,Individual,Manual,0
7713,Honda Activa 125,2016,0.65,1.3,116300,Petrol,Individual,Automatic,0
7714,Bajaj Pulsar 135 Ls,2014,0.13,0.61,54200,Petrol,Dealer,Manual,0
7715,Ertiga,2014,3.45,8.9,83000,Diesel,Dealer,Manual,0
7716,Xcent,2017,3.48,7.6,66200,Petrol,Dealer,Manual,1
7717,City,2014,3.86,12.53,64700,Petrol,Individual,Manual,0
7718,Fortuner,2014,6.06,31.12,76300,Diesel,Dealer,Automatic,0
7719,City,2017,4.31,11.51,75500,Petrol,Individual,Manual,0
7720,Verna,2016,4.39,8.91,79800,Petrol,Dealer,Manual,0
7721,Corolla Altis,2012,4.71,17.93,121400,Petrol,Individual,Manual,0
7722,Innova,2007,5.89,17.5,180500,Diesel,Dealer,Manual,0
7723,I20,2012,1.6,7.3,146700,Petrol,Individual,Manual,0
7724,Amaze,2015,2.82,6.84,49500,Petrol,Dealer,Manual,0
7725,Ktm 390 Duke ,2014,1.18,3.48,108000,Petrol,Dealer,Manual,0
7726,Hero Passion Pro,2016,0.53,1.23,112600,Petrol,Individual,Manual,0
7727,Fortuner,2015,13.35,30.42,98300,Diesel,Individual,Automatic,0
7728,City,2015,4.24,12.59,61000,Petrol,Individual,Manual,0
7729,I10,2012,0.99,3.54,179000,Petrol,Dealer,Manual,0
7730,800,2003,0.57,1.82,280600,Petrol,Individual,Manual,0
7731,Hero Hunk,2007,0.17,0.67,232700,Petrol,Dealer,Manual,0
7732,Fortuner,2016,10.12,32.24,156700,Diesel,Individual,Automatic,0
7733,Honda Karizma,2010,0.36,1.74,123000,Petrol,Individual,Manual,0
7734,Verna,2015,1.66,9.1,125600,Petrol,Dealer,Manual,0
7735,Tvs Wego,2010,0.31,1.16,197200,Petrol,Individual,Automatic,0
7736,Bajaj Avenger 220 Dtsi,2014,0.14,0.76,29300,Petrol,Individual,Manual,0
7737,City,2009,1.46,12.11,100800,Petrol,Dealer,Manual,0
7738,Dzire,2014,2.8,7.31,89400,Diesel,Dealer,Manual,0
7739,Fortuner,2015,10.63,30.87,71400,Diesel,Individual,Automatic,0
7740,Amaze,2014,1.97,6.86,115100,Petrol,Individual,Manual,0
7741,Verna,2013,3.15,8.84,165800,Petrol,Individual,Manual,0
7742,Hero Hunk,2007,0.1,0.6,117500,Petrol,Individual,Manual,0
7743,Fortuner,2016,6.98,31.39,122700,Diesel,Dealer,Automatic,0
7744,I20,2015,3.02,8.12,197300,Petrol,Dealer,Manual,1
7745,Hero Extreme,2014,0.2,0.63,78100,Petrol,Dealer,Manual,0
7746,Bajaj Avenger 220,2017,0.73,1.35,37200,Petrol,Dealer,Manual,0
7747,Ktm Rc200,2016,0.34,1.73,173800,Petrol,Individual,Manual,0
7748,Honda Cb Unicorn,2015,0.19,0.58,53700,Petrol,Dealer,Manual,0
7749,Bajaj Pulsar Ns 200,2013,0.14,0.79,67300,Petrol,Dealer,Manual,0
7750,Xcent,2014,2.3,7.66,241200,Petrol,Individual,Manual,0
7751,Bajaj Avenger 220,2017,0.33,1.07,116500,Petrol,Individual,Manual,0
7752,Creta,2015,4.7,13.7,158100,Diesel,Individual,Manual,0
7753,City,2011,1.69,11.7,77300,Petrol,Dealer,Manual,0
7754,Ktm Rc200,2017,0.4,1.92,92500,Petrol,Individual,Manual,0
7755,I20,2010,1.87,7.29,57000,Petrol,Dealer,Manual,0
7756,Corolla Altis,2017,3.75,17.74,63100,Petrol,Dealer,Manual,0
7757,City,2007,3.7,13.18,46300,Petrol,Dealer,Manual,0
7758,Bajaj Pulsar Rs200,2016,0.75,1.49,68700,Petrol,Individual,Manual,0
7759,Xcent,2016,2.12,6.11,80600,Petrol,Dealer,Manual,0
7760,City,2015,3.81,10.42,86100,Petrol,Dealer,Manual,0
7761,Ciaz,2014,1.67,10.33,118500,Petrol,Dealer,Manual,0
7762,Swift,2012,1.81,6.36,148000,Petrol,Dealer,Manual,0
7763,City,2010,1.99,11.28,163700,Petrol,Dealer,Manual,0
7764,Hero Glamour,2013,0.19,0.78,141300,Petrol,Individual,Manual,0
7765,Honda Cbr 150,2014,0.37,1.08,173300,Petrol,Individual,Manual,0
7766,Honda Cb Unicorn,2015,0.16,0.93,59000,Petrol,Individual,Manual,0
7767,Corolla Altis,2012,2.3,17.22,76600,Petrol,Dealer,Manual,0
7768,Bajaj Pulsar 220 F,2010,0.19,0.75,110700,Petrol,Individual,Manual,0
7769,Ciaz,2015,2.48,9.7,67700,Petrol,Dealer,Manual,0
7770,Yamaha Fz 16,2015,0.34,0.76,81300,Petrol,Dealer,Manual,0
7771,Verna,2012,2.77,9.71,141400,Petrol,Dealer,Manual,0
7772,Baleno,2016,2.98,7.96,90800,Petrol,Dealer,Automatic,0
7773,Ciaz,2015,2.73,10.92,51200,Petrol,Individual,Manual,0
7774,Sx4,2007,1.48,8.19,182600,Petrol,Individual,Manual,0
7775,Jazz,2015,3.09,8.1,152500,Petrol,Individual,Manual,0
7776,Royal Enfield Thunder 350,2015,0.35,1.2,93800,Petrol,Individual,Manual,0
7777,Dzire,2015,2.09,7.89,99000,Diesel,Dealer,Manual,0
7778,Fortuner,2017,10.35,32.26,47500,Diesel,Dealer,Automatic,0
7779,Bajaj Avenger 220 Dtsi,2011,0.21,0.91,212500,Petrol,Dealer,Manual,0
7780,Bajaj Avenger 150,2016,0.26,1.06,132700,Petrol,Dealer,Manual,0
7781,Hero Splender Ismart,2015,0.26,0.58,139400,Petrol,Dealer,Manual,0
7782,City,2008,2.63,11.51,58100,Petrol,Dealer,Manual,0
7783,I20,2017,3.14,7.38,130600,Petrol,Dealer,Manual,0
7784,Ritz,2012,1.12,5.12,120600,Petrol,Individual,Manual,0
7785,Dzire,2012,1.64,7.94,100600,Diesel,Individual,Manual,0
7786,Corolla Altis,2011,3.67,18.16,221000,Petrol,Individual,Manual,0
7787,Bajaj Pulsar Ns 200,2013,0.12,0.79,126400,Petrol,Individual,Manual,0
7788,Hero Honda Passion Pro,2012,0.26,0.89,86500,Petrol,Dealer,Manual,0
7789,Ktm Rc390,2015,0.89,1.98,99700,Petrol,Dealer,Manual,0
7790,I20,2015,2.39,5.54,113900,Petrol,Dealer,Manual,0
7791,Bajaj Discover 125,2012,0.14,0.46,74100,Petrol,Dealer,Manual,0
7792,Fortuner,2013,6.0,33.18,191700,Diesel,Dealer,Automatic,0
7793,Tvs Apache Rtr 160,2015,0.14,0.69,45100,Petrol,Dealer,Manual,0
7794,Corolla,2004,2.71,12.49,133600,Petrol,Individual,Automatic,0
7795,Fortuner,2015,5.24,30.31,105300,Diesel,Dealer,Automatic,0
7796,Hero Passion X Pro,2016,0.14,0.51,58700,Petrol,Dealer,Manual,0
7797,Ciaz,2017,3.84,10.67,129400,Petrol,Dealer,Manual,1
7798,Brio,2015,1.85,4.87,39000,Petrol,Individual,Manual,0
7799,Elantra,2015,4.6,15.91,23500,Diesel,Individual,Automatic,0
7800,Innova,2007,3.73,16.06,172800,Diesel,Dealer,Manual,0
7801,Verna,2015,2.65,9.8,98900,Petrol,Individual,Manual,0
7802,Corolla Altis,2011,2.33,16.97,223300,Petrol,Individual,Manual,0
7803,Bajaj Avenger 150,2016,0.32,0.93,109000,Petrol,Individual,Manual,0
7804,Wagon R,2012,0.65,4.68,173700,Petrol,Individual,Manual,0
7805,City,2017,2.56,10.28,97400,Petrol,Dealer,Manual,0
7806,City,2008,1.63,11.54,198300,Petrol,Individual,Manual,0
7807,Etios G,2014,2.2,7.08,163900,Petrol,Dealer,Manual,0
7808,Etios Liva,2014,1.05,6.83,181600,Diesel,Dealer,Manual,0
